STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-12 22:54,FM-15,FEW:02 250,10.00,,59,15.0,55,12.7,52,11.1,78,13,220,,29.35,,,30.29,0.00,30.30,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-12 23:54,FM-15,FEW:02 250,10.00,,58,14.4,54,12.5,52,11.1,81,9,240,,29.36,,,30.30,0.00,30.31,69,43,56,17.4,,,,9,0,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-12 23:59,SOD,,,,,,,,,,,,,,,,,,,,69,43,56,17.4,80,50,53,9,0,0731,1727,FG:01 BR:13,0.00,0.0,0,29.32,30.28,11.2,32,230,24,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 00:54,FM-15,CLR:00,10.00,,57,13.9,54,12.0,51,10.6,81,8,240,,29.37,3,,30.30,0.00,30.32,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 01:00,FM-12,,,,57,13.9,54,12.0,51,10.6,81,8,240,,29.35,3,-0.02,30.30,,,60,44,52,13.4,,,,13,0,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 01:54,FM-15,CLR:00,10.00,,56,13.3,53,11.7,51,10.6,84,10,230,,29.37,,,30.31,0.00,30.32,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 02:54,FM-15,CLR:00,10.00,,56,13.3,54,12.0,52,11.1,87,9,230,,29.38,,,30.32,0.00,30.33,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 03:54,FM-15,FEW:02 250,10.00,,54,12.2,52,11.2,51,10.6,90,7,230,,29.38,1,,30.32,0.00,30.33,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 04:00,FM-12,,,,54,12.2,52,11.2,51,10.6,90,7,230,,29.36,1,-0.02,30.32,,,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 04:54,FM-15,CLR:00,10.00,,53,11.7,52,11.0,51,10.6,93,7,230,,29.39,,,30.33,0.00,30.34,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 05:54,FM-15,CLR:00,10.00,,53,11.7,52,11.0,51,10.6,93,7,240,,29.40,,,30.35,0.00,30.35,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 06:54,FM-15,FEW:02 65 BKN:07 250,10.00,,53,11.7,52,11.0,51,10.6,93,6,270,,29.42,3,,30.37,0.00,30.37,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 07:00,FM-12,57,,,53,11.7,52,11.0,51,10.6,93,6,270,,29.40,3,-0.04,30.37,,,69,52,60,21.4,,,,5,0,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 07:54,FM-15,BKN:07 60 BKN:07 250,10.00,,55,12.8,53,11.8,52,11.1,90,6,260,,29.44,,,30.39,0.00,30.40,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 08:54,FM-15,BKN:07 65 BKN:07 250,10.00,,57,13.9,55,12.5,53,11.7,87,5,280,,29.47,,,30.41,0.00,30.42,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 09:54,FM-15,BKN:07 60 BKN:07 250,10.00,,59,15.0,55,13.0,53,11.7,81,6,270,,29.50,3,,30.45,0.00,30.46,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 10:00,FM-12,57,,,59,15.0,55,13.0,53,11.7,81,6,270,,29.49,3,-0.08,30.45,,,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 10:54,FM-15,SCT:04 48 BKN:07 80 BKN:07 250,10.00,,62,16.7,57,14.1,54,12.2,75,6,360,,29.50,,,30.45,0.00,30.46,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 11:54,FM-15,FEW:02 45 SCT:04 70 BKN:07 90,10.00,,68,20.0,62,16.7,58,14.4,70,7,350,,29.47,,,30.42,0.00,30.43,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 12:54,FM-15,FEW:02 40 BKN:07 80 BKN:07 250,10.00,,69,20.6,62,16.6,56,13.3,63,5,340,,29.45,8,,30.40,0.00,30.41,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 13:00,FM-12,41,,,69,20.6,62,16.6,56,13.3,63,5,340,,29.44,8,+0.04,30.40,,,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 13:54,FM-15,FEW:02 45 BKN:07 70 BKN:07 250,10.00,,73,22.8,64,17.7,54,12.2,51,6,300,,29.44,,,30.39,0.00,30.40,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 14:54,FM-15,FEW:02 45 BKN:07 80 BKN:07 250,10.00,,71,21.7,62,16.8,53,11.7,53,3,310,,29.44,,,30.39,0.00,30.40,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 15:54,FM-15,FEW:02 40 BKN:07 100 BKN:07 250,10.00,,71,21.7,63,17.0,55,12.8,57,7,360,,29.47,3,,30.41,0.00,30.42,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 16:00,FM-12,41,,,71,21.7,63,17.0,55,12.8,57,7,360,,29.45,3,-0.01,30.41,,,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 16:54,FM-15,BKN:07 100 BKN:07 250,10.00,,67,19.4,60,15.5,54,12.2,63,5,030,,29.47,,,30.43,0.00,30.43,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 17:54,FM-15,OVC:08 100,10.00,,65,18.3,59,14.9,54,12.2,68,5,020,,29.50,,,30.45,0.00,30.46,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 18:54,FM-15,BKN:07 50 OVC:08 110,10.00,,62,16.7,57,13.8,53,11.7,73,10,060,,29.52,3,,30.47,0.00,30.48,,,,,,,,,,0731,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 19:00,FM-12,57,,,62,16.7,57,13.8,53,11.7,73,10,060,,29.50,3,-0.06,30.47,,,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 19:54,FM-15,BKN:07 65 OVC:08 110,10.00,,60,15.6,56,13.3,53,11.7,78,8,070,,29.52,,,30.48,0.00,30.48,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 20:54,FM-15,BKN:07 45 BKN:07 200,10.00,,60,15.6,55,13.0,52,11.1,75,8,050,,29.54,,,30.49,0.00,30.50,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 21:54,FM-15,BKN:07 45 BKN:07 85 OVC:08 200,10.00,,58,14.4,54,12.5,52,11.1,81,8,070,,29.55,3,,30.50,0.00,30.51,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 22:00,FM-12,41,,,58,14.4,54,12.5,52,11.1,81,8,070,,29.53,3,-0.03,30.50,,,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 22:54,FM-15,OVC:08 43,10.00,,58,14.4,54,12.5,52,11.1,81,8,070,,29.55,,,30.50,0.00,30.51,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 23:54,FM-15,OVC:08 33,10.00,,57,13.9,54,12.2,52,11.1,83,8,070,,29.54,,,30.49,0.00,30.50,74,52,63,24.4,,,,2,0,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-13 23:59,SOD,,,,,,,,,,,,,,,,,,,,74,52,63,24.4,77,53,56,2,0,0730,1728,,0.00,0.0,0,29.43,30.41,6.8,16,050,14,060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 00:27,FM-16,BKN:07 20 OVC:08 60,10.00,,57,13.9,54,12.2,52,11.1,83,10,050,,29.54,,,,,30.50,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 00:54,FM-15,OVC:08 17,10.00,,56,13.3,53,11.7,51,10.6,84,10,060,,29.54,7,,30.49,0.00,30.50,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 01:00,FM-12,15,,,56,13.3,53,11.7,51,10.6,84,10,060,,29.52,7,+0.01,30.49,,,62,52,57,18.4,,,,8,0,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 01:54,FM-15,OVC:08 17,10.00,,54,12.2,51,10.6,49,9.4,83,16,070,,29.55,,,30.50,0.00,30.51,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 02:54,FM-15,OVC:08 21,10.00,,50,10.0,47,8.5,45,7.2,83,16,060,,29.56,,,30.51,T,30.52,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 03:44,FM-16,SCT:04 22 OVC:08 32,10.00,,48,8.9,44,6.5,39,3.9,71,13,050,,29.57,,,,,30.53,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 03:54,FM-15,SCT:04 22 OVC:08 32,10.00,,47,8.3,43,6.0,38,3.3,71,14,050,,29.57,1,,30.52,0.00,30.53,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 04:00,FM-12,26,,,47,8.3,43,6.0,38,3.3,71,14,050,,29.55,1,-0.03,30.52,,,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 04:54,FM-15,OVC:08 33,10.00,,46,7.8,41,5.0,34,1.1,63,14,050,,29.57,,,30.53,0.00,30.53,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 05:54,FM-15,OVC:08 33,10.00,,44,6.7,40,4.4,35,1.7,71,14,060,,29.59,,,30.54,0.00,30.55,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 06:54,FM-15,OVC:08 30,10.00,,42,5.6,39,4.0,36,2.2,79,14,050,,29.60,3,,30.56,0.00,30.56,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 07:00,FM-12,26,,,42,5.6,39,4.0,36,2.2,79,14,050,,29.58,3,-0.03,30.56,,,74,42,58,19.4,,,,7,0,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 07:14,FM-16,OVC:08 29,10.00,,42,5.6,39,4.0,36,2.2,79,13,060,,29.60,,,,,30.56,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 07:54,FM-15,FEW:02 15 OVC:08 27,10.00,,41,5.0,39,3.7,36,2.2,82,11,060,,29.60,,,30.56,0.00,30.56,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 08:54,FM-15,OVC:08 27,10.00,,41,5.0,38,3.3,34,1.1,76,13,060,,29.61,,,30.57,0.00,30.57,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 09:54,FM-15,OVC:08 28,10.00,,42,5.6,38,3.2,32,0.0,68,9,040,,29.62,3,,30.58,0.00,30.58,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 10:00,FM-12,26,,,42,5.6,38,3.2,32,0.0,68,9,040,,29.60,3,-0.02,30.58,,,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 10:54,FM-15,OVC:08 27,10.00,,44,6.7,39,4.1,33,0.6,65,9,070,,29.60,,,30.56,0.00,30.56,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 11:54,FM-15,OVC:08 28,10.00,,45,7.2,40,4.6,34,1.1,66,0,000,,29.56,,,30.52,0.00,30.52,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 12:54,FM-15,OVC:08 26,10.00,,46,7.8,41,4.8,33,0.6,61,0,000,,29.52,8,,30.48,0.00,30.48,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 13:00,FM-12,26,,,46,7.8,41,4.8,33,0.6,61,0,000,,29.50,8,+0.10,30.48,,,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 13:54,FM-15,OVC:08 26,10.00,,48,8.9,42,5.6,33,0.6,56,5,200,,29.48,,,30.44,0.00,30.44,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 14:52,FM-16,SCT:04 22 BKN:07 95,10.00,,50,10.0,44,6.5,34,1.0,54,6,210,,29.45,,,,,30.41,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 14:54,FM-15,SCT:04 22 BKN:07 95,10.00,,50,10.0,44,6.5,34,1.1,54,0,000,,29.45,,,30.41,0.00,30.41,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 15:54,FM-15,FEW:02 20 SCT:04 90 BKN:07 250,10.00,,50,10.0,44,6.5,34,1.1,54,3,200,,29.44,6,,30.39,0.00,30.39,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 16:00,FM-12,26,,,50,10.0,44,6.5,34,1.1,54,3,200,,29.42,6,+0.05,30.39,,,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 16:54,FM-15,FEW:02 20 SCT:04 90 BKN:07 250,10.00,,49,9.4,43,6.4,36,2.2,61,9,230,,29.42,,,30.38,0.00,30.38,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 17:54,FM-15,BKN:07 80 OVC:08 250,10.00,,47,8.3,42,5.6,36,2.2,66,5,220,,29.42,,,30.38,0.00,30.37,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-14 18:54,FM-15,FEW:02 90 SCT:04 250,10.00,,45,7.2,41,5.2,37,2.8,74,6,200,,29.41,8,,30.37,0.00,30.36,,,,,,,,,,0730,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
